sg,id,type,temp,comment,time,__acc_reading_doc_id,__acc_reading_data_id,timepoint,ph,pressure
,manual,manual,14.1,,1676959200000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,pcLlx1O2CCKgcCkxt7xGacJeOTddtp,2023-02-21T06:00:00.000Z
,manual,manual,14.7,,1676800800000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,cMXGK6SLoNigzkicWeuel44G43OejO,2023-02-19T10:00:00.000Z
,manual,manual,14.2,,1676755800000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,hyd4GYJ4tRYBasH47DsurbNRSs3MBM,2023-02-18T21:30:00.000Z
,manual,manual,14.9,,1676736000000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,WuTvNqzauKsmfP6wSMK8e8t4I114Pi,2023-02-18T16:00:00.000Z
,manual,manual,14.7,,1676709000000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,RULyzeaa3luXdWEdDjwM86ooMYpdsk,2023-02-18T08:30:00.000Z
,manual,manual,14,,1676669400000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,wndV5v4vGufh5yzZust3l7mGK6B55c,2023-02-17T21:30:00.000Z
,manual,manual,14.9,,1676656800000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,brMdctRmq583YK2UkIEGKNf9rGiKDB,2023-02-17T18:00:00.000Z
,manual,manual,14.8,,1676617200000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,oHs6OJh79klCl0RuWN8lbTn6iEZeeE,2023-02-17T07:00:00.000Z
,manual,manual,14.5,,1676569500000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,NMsg3fN97cHpPujAEE5Cxdp6y3WkMh,2023-02-16T17:45:00.000Z
,manual,manual,14.4,,1676498424254,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,cjuQ9GGbU7Tibx55m4mfD85EKP71Yh,2023-02-15T22:00:24.254Z
,manual,manual,14.7,,1676480400000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,JZa6RShMhkMj19TOG4c5fd7f8bBndl,2023-02-15T17:00:00.000Z
,manual,manual,14.3,,1676442600000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,blIVqfQ1cUsDNWSKZhaqymJNvaDvVa,2023-02-15T06:30:00.000Z
,manual,manual,14.9,,1676410200000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,Ry4lA3wGv11sa1fgjo55NiDsBNywc7,2023-02-14T21:30:00.000Z
,manual,manual,14.4,,1676392200000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,pIxdGfhFtrK4qcjfWiHFDHG89JUujB,2023-02-14T16:30:00.000Z
,manual,manual,14.9,,1676358000000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,KbRF0qvLZEFH2Pcf6v6QQR8EEGiBLQ,2023-02-14T07:00:00.000Z
,manual,manual,14.6,,1676304000000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,5mAff7tpqd7RN2c6tTmFsOoE9t7UW1,2023-02-13T16:00:00.000Z
,manual,manual,14.7,,1676275200000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,0fD2ycNb0TkAo38CUjiDcWQvlZSTE8,2023-02-13T08:00:00.000Z
,manual,manual,14.7,,1676235600000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,buvhPdA7LnCzbjPJO8yOkErd29zCnk,2023-02-12T21:00:00.000Z
,manual,manual,14,,1676217600000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,Lkap1Ynu5rkyHeQJ0k3l9mXio8DLTX,2023-02-12T16:00:00.000Z
,manual,manual,14.7,,1676190600000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,CEwsn1BDqanA5fQqkRyiDy2f7SR9l5,2023-02-12T08:30:00.000Z
,manual,manual,14,,1676154600000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,wl65dOOXkSfFEPUc7yV2l6YzzB66aT,2023-02-11T22:30:00.000Z
,manual,manual,14.9,,1676136600000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,Ogbqfa5xfZUz184mudawEFlrWpFsO1,2023-02-11T17:30:00.000Z
,manual,manual,13.9,,1676097000000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,ghyU9sFwE6jbs2wiwJQmo8mxkH8XV2,2023-02-11T06:30:00.000Z
,manual,manual,14.3,,1676066400000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,L9IcQZHvwcPG0tlLRJFlFOEibca33M,2023-02-10T22:00:00.000Z
